"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","SEXISTAT1","Sesso","ISO","Nazionalità","TIPOVIOLENZA","Caratteristiche della violenza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",22,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",47,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",10,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",43,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",267,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","NRP","non risponde","2022","2022",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","F","femmine","IT","Italia","UNAV","non disponibile","2022","2022",161,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","PHY","violenza fisica ","2022","2022",51,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",10,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",45,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","ALL","tutte le voci","2022","2022",295,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","THREATS","minacce","2022","2022",3,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","NRP","non risponde","2022","2022",2,,
"ITD4","Friuli-Venezia Giulia","USERS","utenti del 1522","T","totale","IT","Italia","UNAV","non disponibile","2022","2022",183,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",14,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",8,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2022","2022",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",128,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",2,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2022","2022",1,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",101,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",233,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",52,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",231,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",1280,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",29,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","HARASS_WORK","mobbing","2022","2022",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","NRP","non risponde","2022","2022",12,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","F","femmine","IT","Italia","UNAV","non disponibile","2022","2022",715,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","PHY","violenza fisica ","2022","2022",247,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",53,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",239,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","ECON_VIOL","violenza economica","2022","2022",5,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","ALL","tutte le voci","2022","2022",1408,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","THREATS","minacce","2022","2022",31,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","HARASS_WORK","mobbing","2022","2022",4,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","NRP","non risponde","2022","2022",13,,
"ITD5","Emilia-Romagna","USERS","utenti del 1522","T","totale","IT","Italia","UNAV","non disponibile","2022","2022",816,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",64,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",23,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",36,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",584,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",11,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2022","2022",2,,
"ITE","Centro","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",446,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",957,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",150,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",757,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",34,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",4730,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",130,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","HARASS_WORK","mobbing","2022","2022",9,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","NRP","non risponde","2022","2022",21,,
"ITE","Centro","USERS","utenti del 1522","F","femmine","IT","Italia","UNAV","non disponibile","2022","2022",2672,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","PHY","violenza fisica ","2022","2022",1021,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",173,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",793,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","ECON_VIOL","violenza economica","2022","2022",36,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","ALL","tutte le voci","2022","2022",5314,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","THREATS","minacce","2022","2022",141,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","HARASS_WORK","mobbing","2022","2022",9,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","NRP","non risponde","2022","2022",23,,
"ITE","Centro","USERS","utenti del 1522","T","totale","IT","Italia","UNAV","non disponibile","2022","2022",3118,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",18,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",9,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",9,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",149,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",5,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",106,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",231,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",38,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",177,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",6,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",1167,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",32,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","HARASS_WORK","mobbing","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","NRP","non risponde","2022","2022",8,,
"ITE1","Toscana","USERS","utenti del 1522","F","femmine","IT","Italia","UNAV","non disponibile","2022","2022",674,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","PHY","violenza fisica ","2022","2022",249,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",47,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",186,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ECON_VIOL","violenza economica","2022","2022",7,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","ALL","tutte le voci","2022","2022",1316,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","THREATS","minacce","2022","2022",37,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","HARASS_WORK","mobbing","2022","2022",1,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","NRP","non risponde","2022","2022",9,,
"ITE1","Toscana","USERS","utenti del 1522","T","totale","IT","Italia","UNAV","non disponibile","2022","2022",780,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",23,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",1,,
"ITE2","Umbria","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",19,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",61,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",9,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",44,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",278,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",7,,
"ITE2","Umbria","USERS","utenti del 1522","F","femmine","IT","Italia","UNAV","non disponibile","2022","2022",155,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","PHY","violenza fisica ","2022","2022",63,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",10,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",44,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","ECON_VIOL","violenza economica","2022","2022",2,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","ALL","tutte le voci","2022","2022",301,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","THREATS","minacce","2022","2022",8,,
"ITE2","Umbria","USERS","utenti del 1522","T","totale","IT","Italia","UNAV","non disponibile","2022","2022",174,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",4,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",6,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",63,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","NRP","non risponde","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",50,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",100,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",18,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",75,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","ECON_VIOL","violenza economica","2022","2022",4,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","ALL","tutte le voci","2022","2022",437,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","THREATS","minacce","2022","2022",10,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","HARASS_WORK","mobbing","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","F","femmine","IT","Italia","UNAV","non disponibile","2022","2022",229,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","PHY","violenza fisica ","2022","2022",104,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",19,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",81,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","ECON_VIOL","violenza economica","2022","2022",4,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","ALL","tutte le voci","2022","2022",500,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","THREATS","minacce","2022","2022",11,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","HARASS_WORK","mobbing","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","NRP","non risponde","2022","2022",1,,
"ITE3","Marche","USERS","utenti del 1522","T","totale","IT","Italia","UNAV","non disponibile","2022","2022",279,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","PHY","violenza fisica ","2022","2022",40,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",12,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","PHYVIOL","violenza psicologica","2022","2022",21,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","ECON_VIOL","violenza economica","2022","2022",1,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","ALL","tutte le voci","2022","2022",349,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","THREATS","minacce","2022","2022",4,,
"ITE4","Lazio","USERS","utenti del 1522","M","maschi","IT","Italia","UNAV","non disponibile","2022","2022",271,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","IT","Italia","PHY","violenza fisica ","2022","2022",565,,
"ITE4","Lazio","USERS","utenti del 1522","F","femmine","IT","Italia","SEXVIOL","violenza sessuale","2022","2022",85,,
