"ITTER107","Territorio","TIPO_DATO_1522","Tipo dato","MOTIVOPS1","Motivi della chiamata","SEXISTAT1","Sesso","ISO","Nazionalità","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","M","maschi","IT","Italia","2022","2022",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2020","2020",25,,
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2021","2021",13,,
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2022","2022",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2020","2020",25,,
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2021","2021",13,,
"ITC","Nord-ovest","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2022","2022",4,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2020","2020",211,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2021","2021",161,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2022","2022",287,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2020","2020",884,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2021","2021",736,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","F","femmine","IT","Italia","2022","2022",1009,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2020","2020",1095,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2021","2021",897,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","T","totale","IT","Italia","2022","2022",1296,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2020","2020",59,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2021","2021",57,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","M","maschi","IT","Italia","2022","2022",75,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2020","2020",835,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2021","2021",981,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","F","femmine","IT","Italia","2022","2022",951,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2020","2020",894,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2021","2021",1038,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_NAT_SHELT","informazioni sui Centri Antiviolenza Nazionali","T","totale","IT","Italia","2022","2022",1026,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2020","2020",27,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2021","2021",27,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","M","maschi","IT","Italia","2022","2022",18,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2020","2020",76,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2021","2021",126,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","F","femmine","IT","Italia","2022","2022",97,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2020","2020",103,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2021","2021",153,,
"ITC","Nord-ovest","USERS","utenti del 1522","LEGAL_INFO","informazioni giuridiche","T","totale","IT","Italia","2022","2022",115,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","IT","Italia","2020","2020",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","IT","Italia","2021","2021",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","M","maschi","IT","Italia","2022","2022",17,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","IT","Italia","2020","2020",7,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","IT","Italia","2021","2021",14,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","F","femmine","IT","Italia","2022","2022",20,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","IT","Italia","2020","2020",10,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","IT","Italia","2021","2021",20,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_FOR_PROF","informazioni per professionisti sulle procedure da adottare in caso di violenza","T","totale","IT","Italia","2022","2022",37,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","IT","Italia","2020","2020",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","M","maschi","IT","Italia","2022","2022",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","F","femmine","IT","Italia","2020","2020",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","IT","Italia","2020","2020",3,,
"ITC","Nord-ovest","USERS","utenti del 1522","INFO_PUB_SERV","informazioni sulla responsabilità giuridica degli operatori dei servizi pubblici","T","totale","IT","Italia","2022","2022",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","M","maschi","IT","Italia","2020","2020",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2020","2020",5,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2021","2021",9,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","F","femmine","IT","Italia","2022","2022",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2020","2020",6,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2021","2021",9,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_PUB_SERV","segnalazione disfunzione servizi pubblici/privati","T","totale","IT","Italia","2022","2022",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_MEDIA","segnalazione di informazione scorretta sui media","F","femmine","IT","Italia","2021","2021",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","REPORT_MEDIA","segnalazione di informazione scorretta sui media","T","totale","IT","Italia","2021","2021",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","M","maschi","IT","Italia","2020","2020",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","F","femmine","IT","Italia","2020","2020",1,,
"ITC","Nord-ovest","USERS","utenti del 1522","INT_AFTER_HOUR","chiamata internazionale fuori orario","T","totale","IT","Italia","2020","2020",2,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2020","2020",119,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2021","2021",62,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","M","maschi","IT","Italia","2022","2022",82,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2020","2020",511,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2021","2021",419,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","F","femmine","IT","Italia","2022","2022",492,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2020","2020",630,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2021","2021",481,,
"ITC","Nord-ovest","USERS","utenti del 1522","USEFUL_PHONE","numeri utili per chiamate fuori target","T","totale","IT","Italia","2022","2022",574,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2020","2020",619,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2021","2021",542,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","M","maschi","IT","Italia","2022","2022",600,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2020","2020",5335,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2021","2021",5266,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","F","femmine","IT","Italia","2022","2022",4854,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2020","2020",5954,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2021","2021",5808,,
"ITC","Nord-ovest","USERS","utenti del 1522","ALL_VAL","chiamate valide","T","totale","IT","Italia","2022","2022",5454,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","IT","Italia","2020","2020",7,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","IT","Italia","2021","2021",4,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","M","maschi","IT","Italia","2022","2022",2,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","IT","Italia","2020","2020",73,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","IT","Italia","2021","2021",74,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","F","femmine","IT","Italia","2022","2022",65,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","IT","Italia","2020","2020",80,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","IT","Italia","2021","2021",78,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_STALK_SEEK","richiesta di aiuto vittima di stalking","T","totale","IT","Italia","2022","2022",67,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","IT","Italia","2020","2020",12,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","IT","Italia","2021","2021",18,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","M","maschi","IT","Italia","2022","2022",5,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","IT","Italia","2020","2020",642,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","IT","Italia","2021","2021",650,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","F","femmine","IT","Italia","2022","2022",491,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","IT","Italia","2020","2020",654,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","IT","Italia","2021","2021",668,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_VIOL_SEEK","richiesta di aiuto vittima di violenza","T","totale","IT","Italia","2022","2022",496,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","F","femmine","IT","Italia","2021","2021",1,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","IT","Italia","2021","2021",1,,
"ITC1","Piemonte","USERS","utenti del 1522","VICT_DISCR_SEEK","richiesta di aiuto per discriminazione","T","totale","IT","Italia","2022","2022",1,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","IT","Italia","2020","2020",35,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","IT","Italia","2021","2021",37,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","M","maschi","IT","Italia","2022","2022",17,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2020","2020",121,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2021","2021",104,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","F","femmine","IT","Italia","2022","2022",69,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2020","2020",156,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2021","2021",141,,
"ITC1","Piemonte","USERS","utenti del 1522","REPORT_VIOL","segnalazione di un caso di violenza","T","totale","IT","Italia","2022","2022",86,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2020","2020",10,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","F","femmine","IT","Italia","2021","2021",2,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2020","2020",10,,
"ITC1","Piemonte","USERS","utenti del 1522","EMERGENCY","emergenza","T","totale","IT","Italia","2021","2021",2,,
"ITC1","Piemonte","USERS","utenti del 1522","INFO_HELP_1522","informazioni sul servizio 1522","M","maschi","IT","Italia","2020","2020",59,,
